"Product ID [Non Editable]","Variant ID [Non Editable]","Product Type [Non Editable]","Product Page","Product URL","Title","Description","SKU","Option Name 1","Option Value 1","Option Name 2","Option Value 2","Option Name 3","Option Value 3","Option Name 4","Option Value 4","Option Name 5","Option Value 5","Option Name 6","Option Value 6","Price","Sale Price","On Sale","Stock","Categories","Tags","Weight","Length","Width","Height","Visible","Hosted Image URLs"
"","d0ae196c-c1b3-4d64-9bd7-43ff9bfb4b9b","","","","","","SQ7061302","Inspired Oil","LV Pacific Chill","Color","Black","","","","","","","","","148.00","94.99","Yes","4","","","0.0","0.0","0.0","0.0","",""
"","7de8868d-634b-499d-bd94-cc012d9ea351","","","","","","SQ2135078","Inspired Oil","LV Imagination","Color","Silver","","","","","","","","","148.00","94.99","Yes","4","","","0.0","0.0","0.0","0.0","",""
"","138350c9-b551-4b95-8c98-47a7edfe8e67","","","","","","SQ3821037","Inspired Oil","LV Imagination","Color","Black","","","","","","","","","148.00","94.99","Yes","2","","","0.0","0.0","0.0","0.0","",""
"","fe579fed-b88c-4c69-8df1-14ad3aeb5ca9","","","","","","SQ6660715","Inspired Oil","LV Stellar","Color","Silver","","","","","","","","","148.00","94.99","Yes","4","","","0.0","0.0","0.0","0.0","",""
"","1f7d0130-0655-4076-a143-07018f4a7350","","","","","","SQ8225412","Inspired Oil","LV Stellar","Color","Black","","","","","","","","","148.00","94.99","Yes","2","","","0.0","0.0","0.0","0.0","",""
"","298122e9-8138-40bc-8885-cae5ccba9ece","","","","","","SQ5271112","Inspired Oil","Dior Savauge","Color","Silver","","","","","","","","","148.00","94.99","Yes","4","","","0.0","0.0","0.0","0.0","",""
"","aeefe978-be48-4e1b-a765-85ee316630b7","","","","","","SQ8188607","Inspired Oil","Dior Savauge","Color","Black","","","","","","","","","148.00","94.99","Yes","2","","","0.0","0.0","0.0","0.0","",""
"","f6f63452-8c0f-4f5c-8e37-9b447562d189","","","","","","SQ1052110","Inspired Oil","YSL Tuxedo","Color","Silver","","","","","","","","","148.00","94.99","Yes","5","","","0.0","0.0","0.0","0.0","",""
"","9b98e03a-1870-48e4-b2fe-3bb8a5762961","","","","","","SQ3760783","Inspired Oil","YSL Tuxedo","Color","Black","","","","","","","","","148.00","94.99","Yes","2","","","0.0","0.0","0.0","0.0","",""
"","96532e01-0021-48bc-8129-2d0587cd2e67","","","","","","SQ8647857","Inspired Oil","Lé Labo Noir 29","Color","Silver","","","","","","","","","148.00","94.99","Yes","4","","","0.0","0.0","0.0","0.0","",""
"","59b3abab-fc20-4f32-b757-837b19dcac5d","","","","","","SQ3670772","Inspired Oil","Lé Labo Noir 29","Color","Black","","","","","","","","","148.00","94.99","Yes","2","","","0.0","0.0","0.0","0.0","",""
"","75a83e2b-d09e-4e60-b549-5c45cdb79bdb","","","","","","SQ3831017","Inspired Oil","Tom Ford Ombré Leather","Color","Silver","","","","","","","","","148.00","94.99","Yes","4","","","0.0","0.0","0.0","0.0","",""
"","62bff420-e1ee-4901-acc7-4ee43f30a82b","","","","","","SQ8547014","Inspired Oil","Tom Ford Ombré Leather","Color","Black","","","","","","","","","148.00","94.99","Yes","2","","","0.0","0.0","0.0","0.0","",""
"","3cf2d746-cb8e-4bb5-a73b-d779399566ab","","","","","","SQ7245033","Inspired Oil","D&G Homme Light Blue","Color","Silver","","","","","","","","","148.00","94.99","Yes","4","","","0.0","0.0","0.0","0.0","",""
"","1607a2d7-59ae-43cc-8f34-e9e40060ceb0","","","","","","SQ0066081","Inspired Oil","D&G Homme Light Blue","Color","Black","","","","","","","","","148.00","94.99","Yes","2","","","0.0","0.0","0.0","0.0","",""
"6844b1bc36b0c1144f065a33","0e8fc3fc-c52c-4f2b-8476-500ac11a46be","PHYSICAL","bundles","mobile-one-bundle","[Machine & Oils] Mobile One & Top Two Scent Bundle","<h4 style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Black Friday Warmup: Beat the rush! Get 45% off now + an extra 15% off automatically at checkout.</h4><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Comes with two, 10ml bottles, of our most popular, IFRA-Certified, </strong><a href=""/substances-oils/hotels-and-resorts-collection""><strong>Hotel &amp; Resorts</strong></a><strong>, </strong><a href=""/substances-oils/gilded-exotics-collection""><strong>Gilded Exotics</strong></a><strong>, or </strong><a href=""/substances-oils/designer-inspired-collection""><strong>Designer</strong></a><strong> collection scents. Just select which collection you want.</strong></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Rechargeable, high-end aluminum body with mood light.</strong></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Set it and forget it Car mode. Automatically starts/stops diffusing based on motion and 3-hour timer.</strong></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>10ml bottle can last ~2 months on High setting if driving ~30 minutes per day.</strong></p></li></ul><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Say hello to the Mobile One Portable Scent Diffuser — your on-the-go whiffer built for the road, the ride, and wherever life takes you. It turns on/off automatically based on motion.</p><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Made from high-quality aluminum and, it’s sleek, quiet, and compact enough to slip into your car cup holder. Whether you’re chasing zen on a long commute or need a scent to relax, <em>Mobile One</em> keeps your air as fresh as your playlist.</p>","MCH-HOT-BL","Color","Black Titanium","Scent Collection","Hotel","","","","","","","","","168.99","89.99","Yes","8","/machine-and-oils","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/3764e9b1-6951-40d3-bb85-3829163cc14a/mobile+one+sand+shot.jpeg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/f04dcb65-382a-4d72-ad46-446212630b90/mobile+one+gif.gif https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/ef44ddd9-6eb0-41d2-a7b7-7b0cd7966318/metal%2Bone%2Bmodel.jpg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/8c1c3b73-9f2f-49aa-87c0-b4971e77abc5/Mobile+One+Silver+styled.jpeg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/d64aa51d-a118-4e83-958c-fe5272ef0c4f/MobileO+One+Titanium+staged.jpeg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/51f354e7-d8c3-4e9a-9699-c28991f7cefd/mobile+one+image+2.JPEG"
"","6a2c48f6-f299-4418-8d62-f1405c3c6461","","","","","","MCH-GE-BL","Color","Black Titanium","Scent Collection","Gilded Exotics","","","","","","","","","168.99","89.99","Yes","7","","","0.0","0.0","0.0","0.0","",""
"","093202e2-8c0f-4386-9301-4ade5c4adf8c","","","","","","MCH-DSN-BL","Color","Black Titanium","Scent Collection","Designer","","","","","","","","","168.99","89.99","Yes","8","","","0.0","0.0","0.0","0.0","",""
"","2fb07a21-800b-4958-a40f-2f1eca9a7619","","","","","","MCH-HOT-SL","Color","Silver","Scent Collection","Hotel","","","","","","","","","168.99","89.99","Yes","7","","","0.0","0.0","0.0","0.0","",""
"","6a7d5a4e-6e51-4976-a7a6-09691db90e47","","","","","","MCH-GE-SL","Color","Silver","Scent Collection","Gilded Exotics","","","","","","","","","168.99","89.99","Yes","7","","","0.0","0.0","0.0","0.0","",""
"","0006aa24-41f2-4ed5-a46f-9219a750214e","","","","","","MCH-DSN-SL","Color","Silver","Scent Collection","Designer","","","","","","","","","168.99","89.99","Yes","7","","","0.0","0.0","0.0","0.0","",""
"6844b36fca9ed36c587c337e","56a36e70-a43a-4ab6-8e06-86f1ded9ea73","PHYSICAL","bundles","fusion-200-bundle","[Machine & Oils] Fusion 200 & Top Two Scent Bundle","<h4 style=""text-align: start; ; white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Black Friday Warmup: Beat the rush! Get up to 30%+ an extra 15% off automatically at checkout.</h4><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Comes with two, 150ml bottles, of our most popular </strong><a href=""/substances-oils/hotels-and-resorts-collection""><strong>Hotel &amp; Resorts</strong></a><strong>, </strong><a href=""/substances-oils/gilded-exotics-collection""><strong>Gilded Exotics</strong></a><strong>, or </strong><a href=""/substances-oils/designer-inspired-collection""><strong>Designer</strong></a><strong> collection scents.</strong></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>App and onboard controls with oil level detector.</strong></p></li><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>Scents up to 3,500 sq.ft (with HVAC).</span></strong></p></li></ul><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">The Fusion 200 — the sleek, silent seducer everyone in your space will ask about.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Connects to your HVAC or mounts on the wall to scent your space with pure, waterless fragrance. With Bluetooth app control and oil level sensor, it lets you schedule, adjust, and aromatize the air with ease. The 200 mL oil tank, ultra-quiet motor (under 38 dB), and anti-tamper lock make it perfect for homes, boutiques, or any space that needs a little extra allure. Smart, stylish, and made to make your air irresistible.</p>","BDL-F200W-HTL","Color","White","Scent Collection","Hotel","","","","","","","","","768.99","528.98","Yes","10","/machine-and-oils","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/700f3c3b-b6ca-4504-a7bb-e454eb6d3654/Fusion+200+black.jpeg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/6e446d46-3629-4cb6-827e-9f484d5c8cd4/IMG_2955.png https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/ce573c6b-43c4-4fde-b2b5-51dd2f465f62/IMG_2951.jpg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/00bd10a5-c5bb-4a2f-9462-90746598379d/IMG_2931+2.jpg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/bb361d89-fe86-49a5-aeb0-cd38e6c42ac9/Fusion+200.jpg"
"","28ae956d-d415-4bd9-acee-5aab6f2833b9","","","","","","BDL-F200W-GE","Color","White","Scent Collection","Gilded Exotics","","","","","","","","","768.99","528.98","Yes","5","","","0.0","0.0","0.0","0.0","",""
"","b4a7effe-97a4-466b-8068-2feb3322ed26","","","","","","BDL-F200W-DSN","Color","White","Scent Collection","Designer","","","","","","","","","768.99","528.98","Yes","10","","","0.0","0.0","0.0","0.0","",""
"","8df43d79-a21e-4eac-a859-1c49da739d7e","","","","","","BDL-F200B-HTL","Color","Black","Scent Collection","Hotel","","","","","","","","","768.99","528.98","Yes","10","","","0.0","0.0","0.0","0.0","",""
"","5656536e-5722-4cbe-adf4-f9410ceb3b20","","","","","","BDL-F200B-GE","Color","Black","Scent Collection","Gilded Exotics","","","","","","","","","768.99","528.98","Yes","5","","","0.0","0.0","0.0","0.0","",""
"","3378152f-7646-4b29-a811-7a5ad955626b","","","","","","BDL-F200B-GSN","Color","Black","Scent Collection","Designer","","","","","","","","","768.99","528.98","Yes","10","","","0.0","0.0","0.0","0.0","",""
"6844c8caae42383b69f7df95","9d5cfa42-7838-4dda-a123-4770003f73fd","PHYSICAL","bundles","polymer-one-bundle","[Machine & Oils] Polymer One & Top Two Scent Bundle","<h4 style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Black Friday Warmup: Beat the rush! Get up to 30%+ an extra 15% off automatically at checkout.</h4><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Comes with two, 150ml bottles, of our most popular </strong><a href=""/substances-oils/hotels-and-resorts-collection""><strong>Hotel &amp; Resorts</strong></a><strong>, </strong><a href=""/substances-oils/gilded-exotics-collection""><strong>Gilded Exotics</strong></a><strong>, or </strong><a href=""/substances-oils/designer-inspired-collection""><strong>Designer</strong></a><strong> collection scents.</strong></p></li><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>App and onboard controls.</strong></p></li><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong><span>1,500–2,000 sq.ft scenting coverage.</span></strong></p></li></ul><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Polymer One — up high, out of sight, all the scent.<br><br>Wall-hugging or shelf-sitting, this diffuser does both — with elegant confidence. A 400ml oil chamber and waterless diffusion deliver bold, undiluted fragrance that lingers like a whispered compliment.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Whether you’re scenting a boutique, a large space, or an entryway that deserves a little drama, this diffuser makes it effortless and elevated.</p>","BDL-PLYW-HTL","Color","White","Scent Collection","Hotel","","","","","","","","","379.97","269.99","Yes","20","/machine-and-oils","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/5f0cb51e-4c52-4906-bfeb-7be8a6668e78/polymer+1+in+action.gif https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/fed5f861-401a-4430-8a78-3cb208403982/polymer+1+screen.jpg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/dd5b2d31-c582-4831-89b3-fbc55cb286e3/polymer+1+in+action.gif https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/cd582607-b639-4428-a1e6-606a357df3f4/polymer+1+black.png https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/84d267cb-ea3e-453c-b72a-e257e4feb995/polymer+1+white.png"
"","64152b26-2e99-4a04-a059-71931d02f001","","","","","","BDL-PLYW-GE","Color","White","Scent Collection","Gilded Exotics","","","","","","","","","379.97","269.99","Yes","10","","","0.0","0.0","0.0","0.0","",""
"","bbb24b35-fd85-4123-8abd-55c3a8af3c06","","","","","","BDL-PLYW-DSN","Color","White","Scent Collection","Designer","","","","","","","","","379.97","269.99","Yes","20","","","0.0","0.0","0.0","0.0","",""
"","0648aac8-9349-4a56-9794-4b737ad3e4f7","","","","","","BDL-PLYB-HTL","Color","Black","Scent Collection","Hotel","","","","","","","","","379.97","269.99","Yes","20","","","0.0","0.0","0.0","0.0","",""
"","945c9a1e-1f79-4b00-80fa-3a5d23954b0b","","","","","","BDL-PLYB-GE","Color","Black","Scent Collection","Gilded Exotics","","","","","","","","","379.97","269.99","Yes","10","","","0.0","0.0","0.0","0.0","",""
"","40c478cb-6a98-40b7-a97a-98f002bbf0e5","","","","","","BDL-PLYB-DSN","Color","Black","Scent Collection","Designer","","","","","","","","","379.97","269.99","Yes","20","","","0.0","0.0","0.0","0.0","",""
"68549a67d28eca71c8cc2f24","2bebe50f-4b0e-4447-873b-1f566741eef2","PHYSICAL","bundles","mobile-two-r4j4e-rlagb-y9wpx","Polymer One & Guilded Exotics Bundle","<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Pair the Polymer One with a 500ml Gilded Exotics Collection scent</strong></p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Polymer One — up high, out of sight, all the scent.<br><br>Wall-hugging or shelf-sitting, this diffuser does both — with elegant confidence. A 400ml oil chamber and waterless diffusion deliver bold, undiluted fragrance that lingers like a whispered compliment.</p>","SQ0075344","Inspired Oil","LV Pacific Chill","Color","Black","","","","","","","","","359.00","278.00","Yes","2","","","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/887a8a34-4749-4eee-95ae-dc3a5dfb3411/polymer+1+white.png https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/21c29188-156b-4a53-b77f-8f7bcde8a00e/polymer+1+black.png"
"","ee93ce82-edc6-441f-96ee-fda34a2068bf","","","","","","SQ4759697","Inspired Oil","LV Pacific Chill","Color","White","","","","","","","","","359.00","278.00","Yes","2","","","0.0","0.0","0.0","0.0","",""
"","56382f26-0fff-4368-ae84-7954db2ce6dd","","","","","","SQ6420876","Inspired Oil","LV Imagination","Color","Black","","","","","","","","","359.00","278.00","Yes","1","","","0.0","0.0","0.0","0.0","",""
"","952847e0-0a64-44f9-bbca-36a8d3bb45a6","","","","","","SQ5076705","Inspired Oil","LV Imagination","Color","White","","","","","","","","","359.00","278.00","Yes","2","","","0.0","0.0","0.0","0.0","",""
"","dd8688a2-54b5-47b2-931d-07a6508a06a3","","","","","","SQ0515626","Inspired Oil","LV Stellar","Color","Black","","","","","","","","","359.00","278.00","Yes","1","","","0.0","0.0","0.0","0.0","",""
"","b6830017-7e33-43cd-bee0-74f5ffe6e54e","","","","","","SQ3662849","Inspired Oil","LV Stellar","Color","White","","","","","","","","","369.99","278.00","Yes","1","","","0.0","0.0","0.0","0.0","",""
"","22e88f26-5cd0-4b7f-bc04-1f8ef99ef559","","","","","","SQ1503768","Inspired Oil","Dior Savauge","Color","Black","","","","","","","","","369.99","278.00","Yes","1","","","0.0","0.0","0.0","0.0","",""
"","8640fd05-824f-4715-acc8-3de97a0e0b81","","","","","","SQ2041869","Inspired Oil","Dior Savauge","Color","White","","","","","","","","","369.99","278.00","Yes","1","","","0.0","0.0","0.0","0.0","",""
"","57c68b97-a0af-47c4-9a10-891b042b870c","","","","","","SQ0750385","Inspired Oil","YSL Tuxedo","Color","Black","","","","","","","","","369.99","278.00","Yes","1","","","0.0","0.0","0.0","0.0","",""
"","68579e56-c4e5-4b15-b2e5-286441ac620d","","","","","","SQ7362746","Inspired Oil","YSL Tuxedo","Color","White","","","","","","","","","369.99","278.00","Yes","1","","","0.0","0.0","0.0","0.0","",""
"","7f5915de-6298-4111-8de0-0bbf61b7a0b4","","","","","","SQ4754132","Inspired Oil","Lé Labo Noir 29","Color","Black","","","","","","","","","369.99","278.00","Yes","1","","","0.0","0.0","0.0","0.0","",""
"","f9367410-56a7-4333-aaa1-94745ea0f55d","","","","","","SQ1737998","Inspired Oil","Lé Labo Noir 29","Color","White","","","","","","","","","369.99","278.00","Yes","1","","","0.0","0.0","0.0","0.0","",""
"","7c4825ba-97c6-45e4-b16f-8120f6d1d461","","","","","","SQ1028764","Inspired Oil","Tom Ford Ombré Leather","Color","Black","","","","","","","","","369.99","278.00","Yes","1","","","0.0","0.0","0.0","0.0","",""
"","1b1f5393-7170-481e-81ad-93bc0b954d8e","","","","","","SQ8861332","Inspired Oil","Tom Ford Ombré Leather","Color","White","","","","","","","","","369.99","278.00","Yes","1","","","0.0","0.0","0.0","0.0","",""
"","054ec293-ea3e-48a2-8c2e-b9c4825ab94b","","","","","","SQ6728541","Inspired Oil","D&G Homme Light Blue","Color","Black","","","","","","","","","369.99","278.00","Yes","1","","","0.0","0.0","0.0","0.0","",""
"","4955f491-bef7-4e4a-938b-450507290de3","","","","","","SQ9157617","Inspired Oil","D&G Homme Light Blue","Color","White","","","","","","","","","359.00","266.00","Yes","1","","","0.0","0.0","0.0","0.0","",""
"6856dea2386ce56a2c52aaad","70e08920-486f-449a-afcd-f4b214758d8b","PHYSICAL","bundles","mobile-two-r4j4e-y3yxt","Mobile Two & Gilded Exotics Bundle","<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>The Mobile Two comes with a 10ml Gilded Exotics Collection scent. </strong></p><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Say hello to the Mobile Two Portable Scent Diffuser — your on-the-go whiffer built for the road, the ride, and wherever life takes you. Car? Airbnb? Tiny hotel room with mysterious smells? Handled.</p><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Made from high-quality aluminum and with a built-in working timer (up to 4 hours), it’s sleek, quiet, and compact enough to slip into your car cup holder or desktop; it’s always ready to roll. Whether you’re chasing zen on a long commute, need a scent to relax you during the work day, or want to bring spa vibes to your suitcase, <em>Mobile Two</em> keeps your air as fresh as your playlist.</p>","SQ5272512","Inspired Oil","LV Pacific Chill","Color","Silver","","","","","","","","","148.00","94.99","Yes","0","","","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/1abb8e6e-646f-40df-9d45-571ed1ef6391/IMG_1744.jpg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/5dd3651a-3a9a-4d97-9671-372fe23d42e2/whiff+car+black.jpg"
"","6d9e73fd-c87d-4ff3-95d3-30cddf15d413","","","","","","SQ1335815","Inspired Oil","LV Imagination","Color","Silver","","","","","","","","","148.00","94.99","Yes","0","","","0.0","0.0","0.0","0.0","",""
"","125be179-7d65-43ee-8306-e892b1121989","","","","","","SQ2144004","Inspired Oil","LV Imagination","Color","Black","","","","","","","","","148.00","94.99","Yes","0","","","0.0","0.0","0.0","0.0","",""
"","17cbdb2d-480d-4250-adcd-79d64f188f7d","","","","","","SQ8212165","Inspired Oil","LV Stellar","Color","Silver","","","","","","","","","148.00","94.99","Yes","0","","","0.0","0.0","0.0","0.0","",""
"","9d05498f-62b3-415c-9905-5b2cf0862ad5","","","","","","SQ3762243","Inspired Oil","Dior Savauge","Color","Silver","","","","","","","","","148.00","94.99","Yes","1","","","0.0","0.0","0.0","0.0","",""
"","3b3e2243-e883-4cbd-835e-2f6a309ea552","","","","","","SQ1668643","Inspired Oil","Dior Savauge","Color","Black","","","","","","","","","148.00","94.99","Yes","0","","","0.0","0.0","0.0","0.0","",""
"","4742c355-834f-4e53-896e-6444e3ae56f3","","","","","","SQ0041750","Inspired Oil","YSL Tuxedo","Color","Silver","","","","","","","","","148.00","94.99","Yes","1","","","0.0","0.0","0.0","0.0","",""
"6856e8c1d3c7487ab1434994","a8936539-3b4b-4e4d-8a90-d13cd56ceb2a","PHYSICAL","bundles","mobile-two-r4j4e-rlagb-agt96-7kkhl","Fusion 500 & Gilded Exotics Scent Bundle (Limited Inventory)","<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>Pair the Fusion 500 with top scents from our </strong><a href=""/gilded-exotics""><strong>Gilded Exotics</strong></a><strong> collection. Comes with your choice of one, 500ml scent from the collection, inspired by your favorite luxury scents.</strong></p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>The Gilded Exotics Collection are oils sourced from Switzerland and crafted in the Emirates — it’s the highest expression of cold air diffusion oils, made for Whiffed Aromas.</strong></p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">The Fusion 200 — the sleek, silent seducer everyone in your space will ask about.<br><br>Mounts to your wall or HVAC to fill your space with pure, waterless scent. Control it via Bluetooth to schedule and adjust with ease. With a 200 mL oil tank, whisper-quiet motor (&lt;38 dB), and tamper-proof lock, it’s perfect for homes or boutiques. Smart, sleek, and made to make your air irresistible.</p><ul data-rte-list=""true""><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Impressive aluminum and polymer body</p></li><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">500ml capacity</p></li><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">App control</p></li><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Unique magnetic card lock system</p></li><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Dimensions: 11"" x 5.1"" x 13.9""</p></li><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Weight: 10 lbs</p></li></ul>","SQ4073030","Inspired by oil","LV Pacific Chill","Color","Black","","","","","","","","","909.00","619.99","Yes","1","","","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/bb361d89-fe86-49a5-aeb0-cd38e6c42ac9/Fusion+200.jpg"
"","7dae4c5b-31f0-4668-a4e0-666b7d521156","","","","","","SQ5783584","Inspired by oil","LV Pacific Chill","Color","White","","","","","","","","","619.99","619.99","Yes","2","","","0.0","0.0","0.0","0.0","",""
"","b3b97ac0-5fa9-4403-bfe0-6eac3079fcd5","","","","","","SQ1275788","Inspired by oil","LV Stellar","Color","Black","","","","","","","","","909.00","619.99","Yes","1","","","0.0","0.0","0.0","0.0","",""
"","3b87f125-8dcb-4723-9fee-df3dd5a34552","","","","","","SQ5643312","Inspired by oil","LV Stellar","Color","White","","","","","","","","","909.00","619.99","Yes","2","","","0.0","0.0","0.0","0.0","",""
"","08251141-722c-466d-aaa0-ca0e6cc79547","","","","","","SQ0431715","Inspired by oil","Dior Savauge","Color","Black","","","","","","","","","909.00","619.99","Yes","1","","","0.0","0.0","0.0","0.0","",""
"","1fbff48d-3225-40fc-a386-c009113ef788","","","","","","SQ5737200","Inspired by oil","Dior Savauge","Color","White","","","","","","","","","909.00","619.99","Yes","2","","","0.0","0.0","0.0","0.0","",""
"","b34f126b-bce6-42d7-a8dd-543f9cb48ed8","","","","","","SQ1472115","Inspired by oil","YSL Tuxedo","Color","Black","","","","","","","","","909.00","619.99","Yes","2","","","0.0","0.0","0.0","0.0","",""
"","ac9ceff2-40db-4fae-97c5-d193332351b7","","","","","","SQ0175770","Inspired by oil","YSL Tuxedo","Color","White","","","","","","","","","909.00","619.99","Yes","2","","","0.0","0.0","0.0","0.0","",""
"","5d723f86-3743-4ae8-9b83-000c6887a48a","","","","","","SQ2258603","Inspired by oil","Tom Ford Ombré","Color","Black","","","","","","","","","909.00","619.99","Yes","2","","","0.0","0.0","0.0","0.0","",""
"","a13205ca-c1c3-4e69-81d3-4716ffc8c552","","","","","","SQ7317535","Inspired by oil","Tom Ford Ombré","Color","White","","","","","","","","","909.00","619.99","Yes","0","","","0.0","0.0","0.0","0.0","",""
